0.000000000000000000e+00 1.000000000000000000e+04 0.000000000000000000e+00
1.000000014901161194e-01 9.999000000000000000e+03 5.829881353030354381e-03
2.000000029802322388e-01 9.998000000000000000e+03 1.516722098142077139e-02
3.000000044703483582e-01 9.997000000000000000e+03 2.313646065419230555e-02
4.000000059604644775e-01 9.996000000000000000e+03 3.029555894712640876e-02
5.000000074505805969e-01 9.995000000000000000e+03 3.700533491826800414e-02
6.000000089406967163e-01 9.994000000000000000e+03 4.356753917034153489e-02
7.000000104308128357e-01 9.993000000000000000e+03 5.002069613655384106e-02
8.000000119209289551e-01 9.992000000000000000e+03 5.626289708425755848e-02
9.000000134110450745e-01 9.991000000000000000e+03 6.227037921583807728e-02
1.000000014901161194e+00 9.990000000000000000e+03 6.807346851148547706e-02
1.200000017881393433e+00 4.989000000000000000e+03 7.937109782086275434e-02
1.400000020861625671e+00 4.988000000000000000e+03 9.151616843330220852e-02
1.600000023841857910e+00 4.987000000000000000e+03 1.041979219136984214e-01
1.800000026822090149e+00 4.986000000000000000e+03 1.162440005670344889e-01
2.000000029802322388e+00 4.985000000000000000e+03 1.289235385466749872e-01
2.400000035762786865e+00 2.486000000000000000e+03 1.564821464884667557e-01
2.800000041723251343e+00 2.485000000000000000e+03 1.827180674296323692e-01
3.200000047683715820e+00 2.484000000000000000e+03 2.068016152943608355e-01
3.600000053644180298e+00 2.483000000000000000e+03 2.319606383881196998e-01
4.000000059604644775e+00 2.482000000000000000e+03 2.568364102409053662e-01
4.800000071525573730e+00 1.235000000000000000e+03 3.061188399107466207e-01
5.600000083446502686e+00 1.234000000000000000e+03 3.578689278148083353e-01
6.400000095367431641e+00 1.233000000000000000e+03 4.104392422139424568e-01
7.200000107288360596e+00 1.232000000000000000e+03 4.610999189368924500e-01
8.000000119209289551e+00 1.231000000000000000e+03 5.127333518606522755e-01
9.600000143051147461e+00 6.090000000000000000e+02 6.233821463487444481e-01
1.120000016689300537e+01 6.080000000000000000e+02 7.221812150328990043e-01
1.280000019073486328e+01 6.070000000000000000e+02 8.193881125971460566e-01
1.440000021457672119e+01 6.060000000000000000e+02 9.294335552445102122e-01
1.600000023841857910e+01 6.050000000000000000e+02 1.034045757323951653e+00
1.920000028610229492e+01 2.960000000000000000e+02 1.266808186929244240e+00
2.240000033378601074e+01 2.950000000000000000e+02 1.444039278450360397e+00
2.560000038146972656e+01 2.940000000000000000e+02 1.654365016760425133e+00
2.880000042915344238e+01 2.930000000000000000e+02 1.861769101633687251e+00
3.200000047683715820e+01 2.920000000000000000e+02 2.061064948477860259e+00
3.840000057220458984e+01 1.400000000000000000e+02 2.475359633904593792e+00
4.480000066757202148e+01 1.390000000000000000e+02 2.949979786195691123e+00
5.120000076293945312e+01 1.380000000000000000e+02 3.457929479997801536e+00
5.760000085830688477e+01 1.370000000000000000e+02 3.927239590256789370e+00
6.400000095367431641e+01 1.360000000000000000e+02 4.414444828218520911e+00
7.680000114440917969e+01 6.200000000000000000e+01 5.649944883303820831e+00
8.960000133514404297e+01 6.100000000000000000e+01 7.029870801082603649e+00
1.024000015258789062e+02 6.000000000000000000e+01 8.544053725018976309e+00
1.152000017166137695e+02 5.900000000000000000e+01 9.990052263002395350e+00
1.280000019073486328e+02 5.800000000000000000e+01 1.140379407258448374e+01
