0 10000 219.825 
0.01 9999 217.669 
0.02 9998 211.35 
0.03 9997 201.295 
0.04 9996 188.132 
0.05 9995 172.607 
0.06 9994 155.496 
0.07 9993 137.539 
0.08 9992 119.398 
0.09 9991 101.632 
0.1 9990 84.6881 
0.11 9989 68.9004 
0.12 9988 54.5012 
0.13 9987 41.6312 
0.14 9986 30.3535 
0.15 9985 20.6674 
0.16 9984 12.5215 
0.17 9983 5.82674 
0.18 9982 0.466529 
0.19 9981 -3.69308 
0.2 9980 -6.79552 
0.21 9979 -8.98705 
0.22 9978 -10.4114 
0.23 9977 -11.206 
0.24 9976 -11.4985 
0.25 9975 -11.4052 
0.26 9974 -11.0294 
0.27 9973 -10.4608 
0.28 9972 -9.77532 
0.29 9971 -9.03517 
0.3 9970 -8.28993 
0.31 9969 -7.57732 
0.32 9968 -6.92449 
0.33 9967 -6.34923 
0.34 9966 -5.8613 
0.35 9965 -5.46372 
0.36 9964 -5.15404 
0.37 9963 -4.92555 
0.38 9962 -4.76848 
0.39 9961 -4.67113 
0.4 9960 -4.62087 
0.41 9959 -4.60502 
0.42 9958 -4.6115 
0.43 9957 -4.62938 
0.44 9956 -4.64912 
0.45 9955 -4.66271 
0.46 9954 -4.66367 
0.47 9953 -4.64705 
0.48 9952 -4.60924 
0.49 9951 -4.54789 
0.5 9950 -4.46168 
0.51 9949 -4.3501 
0.52 9948 -4.21334 
0.53 9947 -4.05214 
0.54 9946 -3.86785 
0.55 9945 -3.66242 
0.56 9944 -3.43851 
0.57 9943 -3.19944 
0.58 9942 -2.94918 
0.59 9941 -2.69217 
0.6 9940 -2.4331 
0.61 9939 -2.17654 
0.62 9938 -1.92671 
0.63 9937 -1.68719 
0.64 9936 -1.46084 
0.65 9935 -1.24983 
0.66 9934 -1.05565 
0.67 9933 -0.879266 
0.68 9932 -0.721263 
0.69 9931 -0.581979 
0.7 9930 -0.461656 
0.71 9929 -0.360497 
0.72 9928 -0.278633 
0.73 9927 -0.216021 
0.74 9926 -0.17232 
0.75 9925 -0.146788 
0.76 9924 -0.13825 
0.77 9923 -0.145164 
0.78 9922 -0.16575 
0.79 9921 -0.198134 
0.8 9920 -0.240468 
0.81 9919 -0.290974 
0.82 9918 -0.347934 
0.83 9917 -0.409662 
0.84 9916 -0.474477 
0.85 9915 -0.54073 
0.86 9914 -0.606833 
0.87 9913 -0.671325 
0.88 9912 -0.732932 
0.89 9911 -0.790652 
0.9 9910 -0.843818 
0.91 9909 -0.892115 
0.92 9908 -0.935526 
0.93 9907 -0.974209 
0.94 9906 -1.00834 
0.95 9905 -1.03795 
0.96 9904 -1.06279 
0.97 9903 -1.08216 
0.98 9902 -1.09489 
0.99 9901 -1.09929 
1 9900 -1.09334 
1.01 9899 -1.07492 
1.02 9898 -1.04214 
1.03 9897 -0.993719 
1.04 9896 -0.929202 
1.05 9895 -0.849105 
1.06 9894 -0.754951 
1.07 9893 -0.649189 
1.08 9892 -0.535046 
1.09 9891 -0.416329 
1.1 9890 -0.297215 
1.11 9889 -0.182033 
1.12 9888 -0.0750354 
1.13 9887 0.0198457 
1.14 9886 0.0992349 
1.15 9885 0.160503 
1.16 9884 0.201872 
1.17 9883 0.222435 
1.18 9882 0.222142 
1.19 9881 0.201781 
1.2 9880 0.162912 
1.21 9879 0.107762 
1.22 9878 0.0390725 
1.23 9877 -0.0400702 
1.24 9876 -0.126414 
1.25 9875 -0.216715 
1.26 9874 -0.307925 
1.27 9873 -0.397371 
1.28 9872 -0.482896 
1.29 9871 -0.562939 
1.3 9870 -0.63655 
1.31 9869 -0.703328 
1.32 9868 -0.763297 
1.33 9867 -0.816734 
1.34 9866 -0.863993 
1.35 9865 -0.905376 
1.36 9864 -0.941059 
1.37 9863 -0.971067 
1.38 9862 -0.995284 
1.39 9861 -1.01348 
1.4 9860 -1.02534 
1.41 9859 -1.03055 
1.42 9858 -1.02877 
1.43 9857 -1.01969 
1.44 9856 -1.00303 
1.45 9855 -0.978659 
1.46 9854 -0.946551 
1.47 9853 -0.906844 
1.48 9852 -0.859832 
1.49 9851 -0.805973 
1.5 9850 -0.745883 
1.51 9849 -0.680335 
1.52 9848 -0.610252 
1.53 9847 -0.53671 
1.54 9846 -0.460933 
1.55 9845 -0.38427 
1.56 9844 -0.308133 
1.57 9843 -0.233851 
1.58 9842 -0.162492 
1.59 9841 -0.0946812 
1.6 9840 -0.0304899 
1.61 9839 0.0305631 
1.62 9838 0.0893908 
1.63 9837 0.147102 
1.64 9836 0.204711 
1.65 9835 0.262865 
1.66 9834 0.321687 
1.67 9833 0.380778 
1.68 9832 0.43935 
1.69 9831 0.496435 
1.7 9830 0.551068 
1.71 9829 0.602392 
1.72 9828 0.649658 
1.73 9827 0.692152 
1.74 9826 0.729111 
1.75 9825 0.759673 
1.76 9824 0.78289 
1.77 9823 0.797804 
1.78 9822 0.803556 
1.79 9821 0.799522 
1.8 9820 0.78541 
1.81 9819 0.761299 
1.82 9818 0.727618 
1.83 9817 0.685081 
1.84 9816 0.634605 
1.85 9815 0.577253 
1.86 9814 0.514192 
1.87 9813 0.446701 
1.88 9812 0.376207 
1.89 9811 0.304299 
1.9 9810 0.232725 
1.91 9809 0.163367 
1.92 9808 0.0981938 
