# Time / Total Energy / Kinetic Temperature
50.2 1409.8024 0.95272543 
50.4 1410.7401 0.93696393 
50.6 1425.6181 1.0456771 
50.8 1431.9597 1.0358902 
51.0 1415.7615 0.91657307 
51.2 1410.2105 0.93381353 
51.4 1395.5932 0.88168033 
51.6 1400.509 0.96332623 
51.8 1403.4094 0.92308833 
52.0 1431.4459 0.89849087 
52.2 1422.4446 0.98718617 
52.4 1454.0401 1.0088114 
52.6 1450.8944 1.0381525 
52.8 1460.8953 1.0490505 
53.0 1478.7457 1.0335175 
53.2 1456.6414 1.0851834 
53.4 1434.7646 0.98208293 
53.6 1434.9104 1.0120061 
53.8 1429.1416 0.9580784 
54.0 1435.4132 0.96441207 
54.2 1423.9582 0.93350847 
54.4 1435.9079 1.0231913 
54.6 1449.3637 0.991199 
54.8 1455.4978 1.0581226 
55.0 1438.1503 0.99976567 
55.2 1441.115 1.0281884 
55.4 1459.6038 1.0070618 
55.6 1435.5426 0.96120763 
55.8 1433.211 0.96336523 
56.0 1422.8108 0.91981543 
56.2 1454.9178 1.0484173 
56.4 1436.2425 0.9907429 
56.6 1464.4663 1.0533395 
56.8 1463.8165 1.0582854 
57.0 1439.5353 1.0215848 
57.2 1446.9794 0.992799 
57.4 1485.421 1.128333 
57.6 1505.1045 1.0858604 
57.8 1514.1703 1.1617006 
58.0 1477.7003 1.0046529 
58.2 1491.1486 1.0114291 
58.4 1488.1136 1.0868029 
58.6 1476.1118 1.0588886 
58.8 1449.7052 1.0068595 
59.0 1464.2379 0.99418163 
59.2 1462.862 1.085479 
59.4 1474.7433 1.0467458 
59.6 1452.08 1.0452958 
59.8 1453.3649 1.0073197 
60.0 1456.2834 1.0055047 
60.2 1484.3239 1.1008344 
60.4 1490.8061 1.1307711 
60.6 1491.5061 1.1756127 
60.8 1457.1842 1.0464894 
61.0 1449.4316 1.0055871 
61.2 1460.9338 1.061979 
61.4 1452.1595 1.0326737 
61.6 1448.1383 1.0345695 
61.8 1427.8859 0.91375253 
62.0 1431.3 0.97902123 
62.2 1444.5756 1.0180777 
62.4 1437.1576 0.9800792 
62.6 1440.3583 1.0333483 
62.8 1424.4864 0.97249367 
63.0 1422.9511 0.99703037 
63.2 1434.0197 1.0509755 
63.4 1434.3345 0.97876487 
63.6 1425.5905 1.0145121 
63.8 1450.5921 1.0255893 
64.0 1438.5581 1.0410274 
64.2 1439.3895 1.0503843 
64.4 1453.0452 1.0161947 
64.6 1430.5491 1.0306382 
64.8 1438.5706 1.0019227 
65.0 1446.1616 1.0567075 
65.2 1460.4068 1.1156914 
65.4 1456.9485 1.0743393 
65.6 1472.0441 1.1056472 
65.8 1486.355 1.1396161 
66.0 1494.4156 1.1789795 
66.2 1473.8569 1.0794473 
66.4 1458.6856 1.0847552 
66.6 1465.9108 1.0482093 
66.8 1429.8645 0.9873727 
67.0 1435.5352 0.99204577 
67.2 1418.688 0.94972527 
67.4 1421.2159 0.92132783 
67.6 1430.6645 0.98723203 
67.8 1420.4948 0.93666447 
68.0 1442.7056 0.99789047 
68.2 1453.8945 0.96916193 
68.4 1471.1288 1.0493701 
68.6 1462.5112 1.0053847 
68.8 1458.2863 0.9869872 
69.0 1472.9829 1.073902 
69.2 1477.7978 1.0266682 
69.4 1478.952 1.0715462 
69.6 1468.4043 1.0584559 
69.8 1452.2915 1.0462235 
70.0 1453.7511 0.97979857 
70.2 1450.1249 1.0437469 
70.4 1456.7492 1.0379052 
70.6 1453.7239 1.0324956 
70.8 1430.368 0.9112402 
71.0 1459.6849 1.0101526 
71.2 1442.5749 1.0033719 
71.4 1465.5697 1.0213825 
71.6 1473.9957 1.0168017 
71.8 1474.415 1.0918104 
72.0 1448.8931 1.0390051 
72.2 1465.231 1.0265982 
72.4 1455.6891 1.04593 
72.6 1450.432 0.97684523 
72.8 1457.6145 1.0414049 
73.0 1465.2796 1.0450621 
73.2 1470.0982 1.1383569 
73.4 1430.2615 0.9930393 
73.6 1416.2531 0.91011533 
73.8 1427.4466 0.93063743 
74.0 1429.4406 0.9574011 
74.2 1451.855 1.0817259 
74.4 1447.0872 1.0962107 
74.6 1432.3196 0.94260103 
74.8 1414.3526 0.9338319 
75.0 1401.8873 0.894947 
75.2 1426.5628 0.9763745 
75.4 1439.5153 1.0092623 
75.6 1428.6525 0.98720173 
75.8 1440.577 1.0447831 
76.0 1416.7578 0.88394943 
76.2 1420.7684 0.9933083 
76.4 1432.5204 1.0334016 
76.6 1432.5061 1.0190836 
76.8 1443.9231 1.0002878 
77.0 1452.3301 1.0457717 
77.2 1465.3501 1.0515034 
77.4 1490.8592 1.0608362 
77.6 1477.2038 1.0763076 
77.8 1471.8975 1.0972386 
78.0 1437.7083 0.9921283 
78.2 1445.2237 0.97644933 
78.4 1438.2227 1.0157558 
78.6 1427.8548 0.94680467 
78.8 1438.6341 1.0616051 
79.0 1440.0562 1.0381469 
79.2 1440.0784 0.9887577 
79.4 1442.4113 1.0324287 
79.6 1422.3216 1.0388937 
79.8 1408.2299 0.92182307 
80.0 1403.702 1.0189171 
80.2 1411.6166 0.9289519 
80.4 1407.0509 0.89223097 
80.6 1418.7717 0.9553954 
80.8 1431.1238 0.94384783 
81.0 1429.6458 1.029159 
81.2 1431.2138 0.92074477 
81.4 1437.6275 1.0126382 
81.6 1446.4683 1.0583976 
81.8 1446.6644 0.9897312 
82.0 1470.9699 1.0292026 
82.2 1424.0833 0.93310393 
82.4 1410.7163 0.97775503 
82.6 1424.2465 1.0146181 
82.8 1440.2853 0.97044843 
