642
  1.1272   -1.3204    4.6889
  4.1131   -1.2995    2.5286
  4.3341    -0.656    2.4053
  3.9533  -0.65828    2.9896
   3.191   -1.3143     3.618
  2.9461  -0.66536    3.9847
  3.4765  -0.66396    3.5317
   3.441      -2.5    2.6287
  3.8135   -1.9181    2.6035
  3.3573   -1.9309    3.1623
  3.6898   -1.3204    3.1051
  2.5069   -3.5102    2.5286
  1.9632   -3.9192    2.4053
  1.8477   -3.5564    2.9896
  2.2361   -2.6287     3.618
  1.5432   -2.5963    3.9847
  1.7058   -3.1012    3.5317
  3.0026   -3.0341    2.6035
  2.8739   -2.5963    3.1623
   2.396   -3.1012    3.1051
  2.5337    -1.332    4.0995
  2.0498    -1.998    4.0995
  2.7501    -1.998    3.6667
   3.618    2.6287   -2.2361
  2.5638    3.4689   -2.5286
   2.986    2.1694    -3.373
  3.1207    3.0782   -2.4053
  3.3339    2.4222   -2.8316
  2.8114    2.8563   -2.9896
  1.3143    4.0451   -2.6287
   1.809    2.9389    -3.618
  1.9578    3.7933   -2.6035
  1.5811    3.5355   -3.1623
   2.209    3.2371   -3.1051
  2.1266    1.5451   -4.2533
   2.581    1.8752     -3.85
  1.9924      2.27   -3.9847
  2.4223    2.5806   -3.5317
  -1.382    4.2533   -2.2361
-0.035157    4.3133   -2.5286
 -1.1405    3.5102    -3.373
 -0.7154    4.3246   -2.4053
 -1.2734    3.9192   -2.8316
-0.59558    3.9632   -2.9896
 0.26393     3.441    -3.618
 0.64576    4.2196   -2.6035
 0.79897    3.7897   -3.1623
 0.11557    3.9173   -3.1051
 -0.8123       2.5   -4.2533
-0.98585    3.0341     -3.85
 -0.2776    3.0075   -3.9847
-0.44284    3.5115   -3.5317
       0         0        -5
  1.1054   0.80311   -4.8097
-0.42222    1.2995   -4.8097
 0.55803   0.40543   -4.9522
-0.21315     0.656   -4.9522
 0.34608    1.0651    -4.873
 0.69098    2.1266   -4.4721
  1.6316    1.1854   -4.5752
  1.4264    1.8587   -4.4171
 0.90748      1.48   -4.6889
-0.62322    1.9181   -4.5752
-0.061414    2.3421   -4.4171
 0.13577    1.7308   -4.6889
  1.0504    3.2329   -3.6667
  1.2668    2.5669   -4.0995
 0.48389    2.8213   -4.0995
 -2.5069    3.5102   -2.5286
 -1.9632    3.9192   -2.4053
 -1.8477    3.5564   -2.9896
  -3.441       2.5   -2.6287
 -2.2361    2.6287    -3.618
 -3.0026    3.0341   -2.6035
 -2.8739    2.5963   -3.1623
  -2.396    3.1012   -3.1051
 -1.5432    2.5963   -3.9847
 -1.7058    3.1012   -3.5317
 -4.4721  5.4768e-16   -2.2361
 -4.1131    1.2995   -2.5286
 -3.6909  4.52e-16    -3.373
 -4.3341     0.656   -2.4053
 -4.1209  5.0467e-16   -2.8316
 -3.9533   0.65828   -2.9896
  -3.191    1.3143    -3.618
 -3.8135    1.9181   -2.6035
 -3.3573    1.9309   -3.1623
 -3.6898    1.3204   -3.1051
 -2.6287  3.2192e-16   -4.2533
 -3.1903  3.907e-16     -3.85
 -2.9461   0.66536   -3.9847
 -3.4765   0.66396   -3.5317
 -1.3663  1.6733e-16   -4.8097
-0.68976  8.4471e-17   -4.9522
-0.90604   0.65828    -4.873
  -1.809    1.3143   -4.4721
  -1.327    1.9309   -4.4171
 -1.1272    1.3204   -4.6889
 -2.0168  2.4698e-16   -4.5752
 -2.2465   0.66536   -4.4171
 -1.6041   0.66396   -4.6889
 -2.7501     1.998   -3.6667
 -2.0498     1.998   -4.0995
 -2.5337     1.332   -4.0995
 -4.1131   -1.2995   -2.5286
 -4.3341    -0.656   -2.4053
 -3.9533  -0.65828   -2.9896
  -3.441      -2.5   -2.6287
  -3.191   -1.3143    -3.618
 -3.8135   -1.9181   -2.6035
 -3.3573   -1.9309   -3.1623
 -3.6898   -1.3204   -3.1051
 -2.9461  -0.66536   -3.9847
 -3.4765  -0.66396   -3.5317
  -1.382   -4.2533   -2.2361
 -2.5069   -3.5102   -2.5286
 -1.1405   -3.5102    -3.373
 -1.9632   -3.9192   -2.4053
 -1.2734   -3.9192   -2.8316
 -1.8477   -3.5564   -2.9896
 -2.2361   -2.6287    -3.618
 -3.0026   -3.0341   -2.6035
 -2.8739   -2.5963   -3.1623
  -2.396   -3.1012   -3.1051
 -0.8123      -2.5   -4.2533
-0.98585   -3.0341     -3.85
 -1.5432   -2.5963   -3.9847
 -1.7058   -3.1012   -3.5317
-0.42222   -1.2995   -4.8097
-0.21315    -0.656   -4.9522
-0.90604  -0.65828    -4.873
  -1.809   -1.3143   -4.4721
 -2.2465  -0.66536   -4.4171
 -1.6041  -0.66396   -4.6889
-0.62322   -1.9181   -4.5752
  -1.327   -1.9309   -4.4171
 -1.1272   -1.3204   -4.6889
 -2.7501    -1.998   -3.6667
 -2.5337    -1.332   -4.0995
 -2.0498    -1.998   -4.0995
-0.035157   -4.3133   -2.5286
 -0.7154   -4.3246   -2.4053
-0.59558   -3.9632   -2.9896
  1.3143   -4.0451   -2.6287
 0.26393    -3.441    -3.618
 0.64576   -4.2196   -2.6035
 0.79897   -3.7897   -3.1623
 0.11557   -3.9173   -3.1051
 -0.2776   -3.0075   -3.9847
-0.44284   -3.5115   -3.5317
   3.618   -2.6287   -2.2361
  2.5638   -3.4689   -2.5286
   2.986   -2.1694    -3.373
  3.1207   -3.0782   -2.4053
  3.3339   -2.4222   -2.8316
  2.8114   -2.8563   -2.9896
   1.809   -2.9389    -3.618
  1.9578   -3.7933   -2.6035
  1.5811   -3.5355   -3.1623
   2.209   -3.2371   -3.1051
  2.1266   -1.5451   -4.2533
   2.581   -1.8752     -3.85
  1.9924     -2.27   -3.9847
  2.4223   -2.5806   -3.5317
  1.1054  -0.80311   -4.8097
 0.55803  -0.40543   -4.9522
 0.34608   -1.0651    -4.873
 0.69098   -2.1266   -4.4721
-0.061414   -2.3421   -4.4171
 0.13577   -1.7308   -4.6889
  1.6316   -1.1854   -4.5752
  1.4264   -1.8587   -4.4171
 0.90748     -1.48   -4.6889
  1.0504   -3.2329   -3.6667
 0.48389   -2.8213   -4.0995
  1.2668   -2.5669   -4.0995
  4.0914    1.3663   -2.5286
  3.8919    2.0168   -2.4053
  3.5852    1.7911   -2.9896
  4.2533  -5.2206e-16   -2.6287
  3.3541    0.8123    -3.618
  4.2126   0.68976   -2.6035
  3.8511   0.41121   -3.1623
  3.7612    1.1006   -3.1051
  2.7745    1.1934   -3.9847
  3.2028    1.5063   -3.5317
  4.0914   -1.3663   -2.5286
  3.8919   -2.0168   -2.4053
  3.5852   -1.7911   -2.9896
  3.3541   -0.8123    -3.618
  4.2126  -0.68976   -2.6035
  3.8511  -0.41121   -3.1623
  3.7612   -1.1006   -3.1051
  2.7745   -1.1934   -3.9847
  3.2028   -1.5063   -3.5317
  1.1199  -1.1248e-16    -4.873
  2.2361  -2.3347e-16   -4.4721
  2.2085   0.78217   -4.4171
   1.688   0.40571   -4.6889
  2.2085  -0.78217   -4.4171
   1.688  -0.40571   -4.6889
  3.3993  -4.5007e-16   -3.6667
  2.8327   0.41162   -4.0995
  2.8327  -0.41162   -4.0995
  4.7963   0.80311    1.1623
  4.6789   0.40543    1.7156
  4.5133    1.0651    1.8697
   4.309    2.1266     1.382
  3.9233    2.3421    2.0303
  4.2546    1.7308    1.9755
  4.7553    1.5451         0
  4.8219    1.1854   0.58675
  4.5886    1.8587    0.6996
  4.5997      1.48    1.2853
  2.2459    4.3133    1.1623
  1.8315    4.3246    1.7156
  2.4077    3.9632    1.8697
  3.3541     3.441     1.382
  3.4399    3.0075    2.0303
  2.9608    3.5115    1.9755
  2.9389    4.0451         0
  2.6175    4.2196   0.58675
  3.1857    3.7897    0.6996
   2.829    3.9173    1.2853
  4.3523    2.1694   -1.1623
  3.4082    3.4689   -1.1623
  4.0236    2.4222   -1.7156
   3.547    3.0782   -1.7156
  3.9313    2.8563   -1.1776
  4.0451    2.9389         0
  4.5978    1.8752  -0.58675
   4.455      2.27         0
  4.2421    2.5806  -0.58715
  3.2042    3.7933  -0.58675
  3.5355    3.5355         0
  3.7652    3.2371  -0.58715
  3.8831    2.8213    1.4006
  4.2333    2.5669   0.70029
  3.7494    3.2329   0.70029
 0.71832    4.8097    1.1623
  1.0603    4.5752    1.7156
  0.3817    4.6215    1.8697
-0.69098    4.7553     1.382
 -1.0152     4.455    2.0303
-0.33131    4.5812    1.9755
2.6103e-16         5         0
 0.36263    4.9522   0.58675
 -0.3498    4.9384    0.6996
0.013812     4.832    1.2853
 -3.4082    3.4689    1.1623
  -3.547    3.0782    1.7156
 -3.0253    3.5145    1.8697
 -2.2361    4.2533     1.382
 -1.7973    4.2009    2.0303
 -2.4247     3.901    1.9755
 -2.9389    4.0451         0
 -3.2042    3.7933   0.58675
 -2.6198    4.2009    0.6996
 -2.8513     3.901    1.2853
-0.71832    4.8097   -1.1623
 -2.2459    4.3133   -1.1623
 -1.0603    4.5752   -1.7156
 -1.8315    4.3246   -1.7156
 -1.5016    4.6215   -1.1776
 -1.5451    4.7553         0
-0.36263    4.9522  -0.58675
-0.78217    4.9384         0
 -1.1434     4.832  -0.58715
 -2.6175    4.2196  -0.58675
   -2.27     4.455         0
 -1.9151    4.5812  -0.58715
 -1.4832    4.5649    1.4006
 -1.1331    4.8193   0.70029
  -1.916    4.5649   0.70029
 -4.3523    2.1694    1.1623
 -4.0236    2.4222    1.7156
 -4.2774    1.7911    1.8697
 -4.7361    0.8123     1.382
 -4.5507   0.41121    2.0303
 -4.4594    1.1006    1.9755
 -4.7553    1.5451         0
 -4.5978    1.8752   0.58675
 -4.8048    1.1934    0.6996
 -4.5912    1.5063    1.2853
 -4.3523   -2.1694    1.1623
 -4.0236   -2.4222    1.7156
 -4.2774   -1.7911    1.8697
 -4.7361   -0.8123     1.382
 -4.5507  -0.41121    2.0303
 -4.4594   -1.1006    1.9755
 -4.7553   -1.5451         0
 -4.5978   -1.8752   0.58675
 -4.8048   -1.1934    0.6996
 -4.5912   -1.5063    1.2853
 -4.7963   0.80311   -1.1623
 -4.7963  -0.80311   -1.1623
 -4.6789   0.40543   -1.7156
 -4.6789  -0.40543   -1.7156
 -4.8594  7.8738e-16   -1.1776
      -5  9.3389e-16         0
 -4.8219    1.1854  -0.58675
 -4.9384   0.78217         0
 -4.9488   0.40571  -0.58715
 -4.8219   -1.1854  -0.58675
 -4.9384  -0.78217         0
 -4.9488  -0.40571  -0.58715
 -4.7998  1.0127e-15    1.4006
 -4.9336   0.41162   0.70029
 -4.9336  -0.41162   0.70029
 -3.4082   -3.4689    1.1623
  -3.547   -3.0782    1.7156
 -3.0253   -3.5145    1.8697
 -2.2361   -4.2533     1.382
 -1.7973   -4.2009    2.0303
 -2.4247    -3.901    1.9755
 -2.9389   -4.0451         0
 -3.2042   -3.7933   0.58675
 -2.6198   -4.2009    0.6996
 -2.8513    -3.901    1.2853
 0.71832   -4.8097    1.1623
  1.0603   -4.5752    1.7156
  0.3817   -4.6215    1.8697
-0.69098   -4.7553     1.382
 -1.0152    -4.455    2.0303
-0.33131   -4.5812    1.9755
-7.8309e-16        -5         0
 0.36263   -4.9522   0.58675
 -0.3498   -4.9384    0.6996
0.013812    -4.832    1.2853
 -2.2459   -4.3133   -1.1623
-0.71832   -4.8097   -1.1623
 -1.8315   -4.3246   -1.7156
 -1.0603   -4.5752   -1.7156
 -1.5016   -4.6215   -1.1776
 -1.5451   -4.7553         0
 -2.6175   -4.2196  -0.58675
   -2.27    -4.455         0
 -1.9151   -4.5812  -0.58715
-0.36263   -4.9522  -0.58675
-0.78217   -4.9384         0
 -1.1434    -4.832  -0.58715
 -1.4832   -4.5649    1.4006
  -1.916   -4.5649   0.70029
 -1.1331   -4.8193   0.70029
  4.7963  -0.80311    1.1623
  4.6789  -0.40543    1.7156
  4.5133   -1.0651    1.8697
   4.309   -2.1266     1.382
  3.9233   -2.3421    2.0303
  4.2546   -1.7308    1.9755
  4.7553   -1.5451         0
  4.8219   -1.1854   0.58675
  4.5886   -1.8587    0.6996
  4.5997     -1.48    1.2853
  2.2459   -4.3133    1.1623
  1.8315   -4.3246    1.7156
  2.4077   -3.9632    1.8697
  3.3541    -3.441     1.382
  3.4399   -3.0075    2.0303
  2.9608   -3.5115    1.9755
  2.9389   -4.0451         0
  2.6175   -4.2196   0.58675
  3.1857   -3.7897    0.6996
   2.829   -3.9173    1.2853
  4.3523   -2.1694   -1.1623
  3.4082   -3.4689   -1.1623
  4.0236   -2.4222   -1.7156
   3.547   -3.0782   -1.7156
  3.9313   -2.8563   -1.1776
  4.0451   -2.9389         0
  4.5978   -1.8752  -0.58675
   4.455     -2.27         0
  4.2421   -2.5806  -0.58715
  3.2042   -3.7933  -0.58675
  3.5355   -3.5355         0
  3.7652   -3.2371  -0.58715
  3.8831   -2.8213    1.4006
  4.2333   -2.5669   0.70029
  3.7494   -3.2329   0.70029
  1.5016    4.6215    1.1776
  1.5451    4.7553         0
    2.27     4.455         0
  1.9151    4.5812   0.58715
 0.78217    4.9384         0
  1.1434     4.832   0.58715
  3.0253    3.5145   -1.8697
  2.2361    4.2533    -1.382
  2.6198    4.2009   -0.6996
  2.8513     3.901   -1.2853
  1.7973    4.2009   -2.0303
  2.4247     3.901   -1.9755
 -0.3817    4.6215   -1.8697
 0.69098    4.7553    -1.382
  0.3498    4.9384   -0.6996
-0.013812     4.832   -1.2853
  1.0152     4.455   -2.0303
 0.33131    4.5812   -1.9755
   1.916    4.5649  -0.70029
  1.1331    4.8193  -0.70029
  1.4832    4.5649   -1.4006
 -3.9313    2.8563    1.1776
 -4.0451    2.9389         0
 -3.5355    3.5355         0
 -3.7652    3.2371   0.58715
  -4.455      2.27         0
 -4.2421    2.5806   0.58715
 -2.4077    3.9632   -1.8697
 -3.3541     3.441    -1.382
 -3.1857    3.7897   -0.6996
  -2.829    3.9173   -1.2853
 -3.4399    3.0075   -2.0303
 -2.9608    3.5115   -1.9755
 -4.5133    1.0651   -1.8697
  -4.309    2.1266    -1.382
 -4.5886    1.8587   -0.6996
 -4.5997      1.48   -1.2853
 -3.9233    2.3421   -2.0303
 -4.2546    1.7308   -1.9755
 -3.7494    3.2329  -0.70029
 -4.2333    2.5669  -0.70029
 -3.8831    2.8213   -1.4006
 -3.9313   -2.8563    1.1776
 -4.0451   -2.9389         0
  -4.455     -2.27         0
 -4.2421   -2.5806   0.58715
 -3.5355   -3.5355         0
 -3.7652   -3.2371   0.58715
 -4.5133   -1.0651   -1.8697
  -4.309   -2.1266    -1.382
 -4.5886   -1.8587   -0.6996
 -4.5997     -1.48   -1.2853
 -3.9233   -2.3421   -2.0303
 -4.2546   -1.7308   -1.9755
 -2.4077   -3.9632   -1.8697
 -3.3541    -3.441    -1.382
 -3.1857   -3.7897   -0.6996
  -2.829   -3.9173   -1.2853
 -3.4399   -3.0075   -2.0303
 -2.9608   -3.5115   -1.9755
 -4.2333   -2.5669  -0.70029
 -3.7494   -3.2329  -0.70029
 -3.8831   -2.8213   -1.4006
  1.5016   -4.6215    1.1776
  1.5451   -4.7553         0
 0.78217   -4.9384         0
  1.1434    -4.832   0.58715
    2.27    -4.455         0
  1.9151   -4.5812   0.58715
 -0.3817   -4.6215   -1.8697
 0.69098   -4.7553    -1.382
  0.3498   -4.9384   -0.6996
-0.013812    -4.832   -1.2853
  1.0152    -4.455   -2.0303
 0.33131   -4.5812   -1.9755
  3.0253   -3.5145   -1.8697
  2.2361   -4.2533    -1.382
  2.6198   -4.2009   -0.6996
  2.8513    -3.901   -1.2853
  1.7973   -4.2009   -2.0303
  2.4247    -3.901   -1.9755
  1.1331   -4.8193  -0.70029
   1.916   -4.5649  -0.70029
  1.4832   -4.5649   -1.4006
  4.8594  -3.3745e-16    1.1776
       5  -4.6694e-16         0
  4.9384   0.78217         0
  4.9488   0.40571   0.58715
  4.9384  -0.78217         0
  4.9488  -0.40571   0.58715
  4.2774    1.7911   -1.8697
  4.7361    0.8123    -1.382
  4.8048    1.1934   -0.6996
  4.5912    1.5063   -1.2853
  4.5507   0.41121   -2.0303
  4.4594    1.1006   -1.9755
  4.2774   -1.7911   -1.8697
  4.7361   -0.8123    -1.382
  4.8048   -1.1934   -0.6996
  4.5912   -1.5063   -1.2853
  4.5507  -0.41121   -2.0303
  4.4594   -1.1006   -1.9755
  4.9336   0.41162  -0.70029
  4.9336  -0.41162  -0.70029
  4.7998  -4.5007e-16   -1.4006
