1.800000000000000000e+01 0.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.280338236665362700e-02 -1.485966560853838325e-01 6.274773130235510088e+00
1.900000000000000000e+01 0.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 6.376966961637146047e-01 2.756297881699038554e-01 -5.851211355577933482e+00
2.000000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.769525297518837137e-01 3.846790733386638156e-02 6.092351522716140444e+00
2.100000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -5.121101649848387449e-01 -4.511980690394102878e-01 -5.848850792372330076e+00
2.200000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.723125815273661932e-01 2.240217611914688961e-02 6.298986042148478681e+00
2.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -2.393991104600187991e-01 -1.833985742462669322e-01 -6.320140474624599491e+00
2.400000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 7.215337350886683598e-01 -1.195851761867445795e-01 6.257775878136808245e+00
2.500000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -1.381849390888728324e-01 -1.401188968214136799e-01 -6.588486345211319595e+00
2.600000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.870305826876710320e-01 -6.985765010667334129e-01 6.910702306579239895e+00
2.700000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -7.425958704060166282e-02 -2.289766766719874558e-01 -7.528976092783945084e+00
2.800000000000000000e+01 1.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -5.776837708549948935e-01 -2.396029083555455408e-01 7.094526565934057061e+00
2.900000000000000000e+01 1.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.855678075264908800e-01 6.588837630842753201e-01 -7.798142243843139809e+00
3.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -8.722403093469276447e-01 5.735790587524962000e-03 7.209859909808757017e+00
3.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 6.585633446762252374e-01 1.536210915797347754e-01 -6.983056747120922836e+00
3.200000000000000000e+01 1.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -6.402860491186186387e-01 4.654653777670903492e-01 6.751687632518117432e+00
3.300000000000000000e+01 1.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 8.121199348052482447e-01 -4.113191317848411549e-02 -6.768481850028307711e+00
3.400000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -2.720566917586857980e-01 2.831879655707174592e-01 6.364521582013296985e+00
3.500000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 3.672250968299991536e-01 -7.293646916406091620e-03 -6.400323611193849516e+00
3.600000000000000000e+01 1.000000000000000000e+00 8.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 4.499782386918607657e-02 1.466120272086659515e-01 6.205122409422887841e+00
3.700000000000000000e+01 1.000000000000000000e+00 8.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -2.157951743331519220e-02 7.186257974822955752e-02 -6.163393779776584758e+00
3.800000000000000000e+01 1.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 3.566618992328715598e-01 9.344060964404531100e-02 6.068690779963088033e+00
3.900000000000000000e+01 1.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -6.110817362785745388e-01 2.277196934909583026e-01 -5.534395723101606990e+00
4.000000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 4.584530243971220997e-01 2.541341676770137586e-02 5.763164970564849554e+00
4.100000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -5.937017786331960645e-01 -3.854608423740889245e-02 -6.162088451519228016e+00
4.200000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 2.416214670325624592e-01 -8.023429176422790243e-02 5.918911811900944286e+00
4.300000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -1.806515641249883397e-01 1.012914049888173351e-01 -6.207429785956350976e+00
4.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -4.045053733307260591e-01 1.458985675813432026e-01 4.735017781359030842e+00
4.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 2.636285445706135766e-01 1.608877512973562740e-01 -6.378972050529291948e+00
4.600000000000000000e+01 2.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -2.280521560835312156e-01 -2.271827231480417542e+00 8.303494252665549524e+00
4.700000000000000000e+01 2.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 8.957389600536430629e-01 3.446177981553945613e-01 -7.276645428722229525e+00
4.800000000000000000e+01 2.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -4.043378765231440686e-01 -6.673767159152378670e-02 7.124688929146020477e+00
4.900000000000000000e+01 2.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.405096780523734212e+00 7.569918752531691331e-01 -7.120834116305970518e+00
5.000000000000000000e+01 2.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -2.071619378245996845e-01 -3.166746167374166060e-02 7.246591290029781973e+00
5.100000000000000000e+01 2.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.157735121117964283e+00 1.484504639349681909e-01 -6.511212281227694021e+00
5.200000000000000000e+01 2.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -2.670188369383387772e-01 7.233890225668014873e-01 6.622214989163902388e+00
5.300000000000000000e+01 2.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 8.020537041074192741e-01 -3.564573952845961902e-01 -6.308439543720560039e+00
5.400000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.250694451158755882e-01 5.923889246491086391e-01 6.252509628200717096e+00
5.500000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 3.292986525125805586e-01 -4.739373810835203482e-01 -6.212714974418490854e+00
5.600000000000000000e+01 2.000000000000000000e+00 8.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 1.793122461476114315e-01 4.733842546788338823e-01 6.160888201243607476e+00
5.700000000000000000e+01 2.000000000000000000e+00 8.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -1.795407955927947330e-01 -4.080284006304030209e-01 -6.187492711299320547e+00
5.800000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 4.439352749144823140e-01 3.590622493008617799e-01 6.014710361771564706e+00
5.900000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -6.398303865239790555e-01 -2.396417605351146562e-01 -6.156398556706784930e+00
6.000000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 3.184885894832687470e-01 -2.488137439130860551e-01 6.046018671121496268e+00
6.100000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -7.283633473144529580e-01 5.232455417737289505e-01 -6.683976570132611705e+00
6.200000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.016060974162857344e-01 -4.668100030726926586e-01 6.110970054718040778e+00
6.300000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -5.400680670295908425e-02 5.901571703515270384e-01 -6.259221862924106539e+00
6.400000000000000000e+01 3.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -4.714382782685635487e-01 -7.136226791603141884e-01 5.916999574744450818e+00
6.500000000000000000e+01 3.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 4.166329882409119389e-01 7.571386040432995790e-01 -6.141726952867299083e+00
6.600000000000000000e+01 3.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.326446883974752300e-01 -1.046472738982129558e+00 6.134385068105276062e+00
6.700000000000000000e+01 3.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.172543013337250528e+00 1.236425002286003716e+00 -5.797900353464732426e+00
6.800000000000000000e+01 3.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.819311811030563941e-01 -4.247855917458888131e-01 6.007403271265026490e+00
6.900000000000000000e+01 3.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.911506567596245709e+00 7.531417772515039966e-01 -4.682189423237367087e+00
7.000000000000000000e+01 3.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.987438856416072486e-01 1.529287331984633402e-01 5.937920295882293864e+00
7.100000000000000000e+01 3.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.510523964048965162e+00 -2.760330395194569020e-01 -5.075898428080696689e+00
7.200000000000000000e+01 3.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.354097729668763683e-01 6.956192932446061405e-01 5.964348931142964716e+00
7.300000000000000000e+01 3.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 8.825263781015545428e-01 -9.374595854702421072e-01 -5.528922292368441127e+00
7.400000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 2.337069691691437412e-03 8.226298456398620784e-01 6.023575050594779157e+00
7.500000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 2.773265210917722490e-01 -9.951203938207361377e-01 -5.940295413981577788e+00
7.600000000000000000e+01 3.000000000000000000e+00 8.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 2.414992919705232222e-01 7.666224016983204104e-01 6.090476012626959701e+00
7.700000000000000000e+01 3.000000000000000000e+00 8.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -2.134917227496098691e-01 -9.534357779124321697e-01 -6.289069864916384311e+00
7.800000000000000000e+01 3.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 4.745095113842313084e-01 4.597908806385704872e-01 6.087176774963262815e+00
7.900000000000000000e+01 3.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -9.311088886315052049e-01 -6.929198201404689339e-01 -6.827255804909742487e+00
8.000000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 2.404616758295446410e-01 -6.616023196072916557e-01 5.574043243539222203e+00
8.100000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 4.862099785128150553e-01 9.777018565565103181e-01 -6.981349797662598888e+00
8.200000000000000000e+01 4.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -7.770307473385330843e-02 -8.215479085433368134e-01 6.177035723157508151e+00
8.300000000000000000e+01 4.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.351899551671278954e-01 8.060630259650907181e-01 -6.281984657587574183e+00
8.400000000000000000e+01 4.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.770606546296656369e-01 -7.521131298728616077e-01 6.126129283972581163e+00
8.500000000000000000e+01 4.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 3.233027376226792204e-02 9.602823678163809884e-01 -6.095671552792964576e+00
8.600000000000000000e+01 4.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -3.853690162249451268e-02 -8.135170039649808338e-01 5.894122157433293374e+00
8.700000000000000000e+01 4.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -2.782635413316830175e-01 1.411397102840393547e+00 -5.397024185530272966e+00
8.800000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 7.509849370634837096e-02 -4.882429294961359023e-01 5.579810616642481236e+00
8.900000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -6.095689271840736279e-01 1.064248525467850870e+00 -4.179335349446939851e+00
9.000000000000000000e+01 4.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 6.440143681108122242e-02 1.835069182371309449e-01 5.405285751860035681e+00
9.100000000000000000e+01 4.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 2.096991233411800437e-01 -5.563445297617451712e-02 -3.197109999360818744e+00
9.200000000000000000e+01 4.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 8.014477364082436828e-02 7.758389279815310902e-01 5.567482906882547766e+00
9.300000000000000000e+01 4.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.451841629050830695e-01 -1.552917010685637589e+00 -4.676571239281855696e+00
9.400000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 1.046005919495448938e-01 9.493624189456026929e-01 5.784335282569641024e+00
9.500000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 8.030841143673768390e-02 -1.293190894246827094e+00 -5.666219312380346373e+00
9.600000000000000000e+01 4.000000000000000000e+00 8.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 1.471213143092581499e-01 9.651162265427372100e-01 5.868066871462498391e+00
9.700000000000000000e+01 4.000000000000000000e+00 8.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.364192261128253647e-01 -1.191205046168441806e+00 -6.208407306352571098e+00
9.800000000000000000e+01 4.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 2.932768415194195732e-01 6.578698966067396681e-01 5.580075505961839433e+00
9.900000000000000000e+01 4.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 6.607378082829895583e-01 -1.131728500110362967e+00 -7.337926619196533551e+00
1.000000000000000000e+02 5.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -6.242421357400146364e-01 -7.093629725619134962e-01 5.407887346254076633e+00
1.010000000000000000e+02 5.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 5.760516615872828261e-01 3.048867076054539438e-01 -6.146524660391614603e+00
1.020000000000000000e+02 5.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -3.471366467066984152e-01 -7.824238818179540811e-01 6.163615336247270982e+00
1.030000000000000000e+02 5.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 2.237881408809949124e-01 5.195739791461694290e-01 -6.263880203000197433e+00
1.040000000000000000e+02 5.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.024125047379500913e-01 -6.139387042655692905e-01 6.299155155782115045e+00
1.050000000000000000e+02 5.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -1.630524425885240825e-01 6.249294706747889894e-01 -6.392554601485029409e+00
1.060000000000000000e+02 5.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 1.734286198053109906e-01 -5.857383258403157100e-01 6.134997692583708861e+00
1.070000000000000000e+02 5.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -5.694324169540047054e-01 9.677268796451844457e-01 -6.152617025567518994e+00
1.080000000000000000e+02 5.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 4.054175489285105072e-01 -3.886626558380711360e-01 5.805985309372340808e+00
1.090000000000000000e+02 5.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -9.507344461672136982e-01 1.110922075212258830e+00 -5.331365052858611620e+00
1.100000000000000000e+02 5.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 4.899496582969640190e-01 1.716831506427074772e-01 5.532821587291882892e+00
1.110000000000000000e+02 5.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -1.435721361688917952e+00 -1.047843377940520515e-01 -3.708221640823868626e+00
1.120000000000000000e+02 5.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 3.879773626931352082e-01 6.951503092096414926e-01 5.581304941462287950e+00
1.130000000000000000e+02 5.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -7.565533615891935071e-01 -1.168270288021614034e+00 -5.041033388217573297e+00
1.140000000000000000e+02 5.000000000000000000e+00 7.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 1.586525866924773376e-01 8.284399887426447950e-01 5.697995038576262772e+00
1.150000000000000000e+02 5.000000000000000000e+00 7.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -2.165661126681802384e-01 -1.040246160609013870e+00 -5.636562414203975635e+00
1.160000000000000000e+02 5.000000000000000000e+00 8.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.053552243038743674e-01 8.753169372369029588e-01 5.664283578003362685e+00
1.170000000000000000e+02 5.000000000000000000e+00 8.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 2.009480768972582987e-01 -8.455748939973501965e-01 -5.904191244195772015e+00
1.180000000000000000e+02 5.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -3.936248760755411413e-01 5.049522929001261096e-01 5.195736670860777728e+00
1.190000000000000000e+02 5.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 5.968546727029585552e-01 -4.064841919131854664e-01 -6.048027911832951631e+00
1.200000000000000000e+02 6.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -7.348992804728637918e-01 -5.910736026796247211e-01 6.005293084589684582e+00
1.210000000000000000e+02 6.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 3.644187466712801582e-01 1.401149603228476481e-01 -6.135882329813751923e+00
1.220000000000000000e+02 6.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -5.179569248513794522e-01 -4.579269268465586129e-01 6.538957118022536541e+00
1.230000000000000000e+02 6.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 2.196990789904303409e-01 2.360068965688561504e-01 -6.368601002505777764e+00
1.240000000000000000e+02 6.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.016914143732624148e-01 -2.550572496965806124e-01 6.518859018513016856e+00
1.250000000000000000e+02 6.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.402347638394776594e-02 2.664648789050182986e-01 -6.608064495370313374e+00
1.260000000000000000e+02 6.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 3.206441122245877740e-01 -2.610112115990465553e-01 6.280816723273388469e+00
1.270000000000000000e+02 6.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -3.049595246161420636e-01 5.914886416369918853e-01 -6.478451144930660988e+00
1.280000000000000000e+02 6.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.470062873973537965e-01 -2.172516283513954705e-01 6.026535535569163216e+00
1.290000000000000000e+02 6.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -7.353030973924870040e-01 5.590825641623946574e-01 -5.971993705470266534e+00
1.300000000000000000e+02 6.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 6.299510906871655935e-01 1.795460237007381332e-01 5.829831982736664919e+00
1.310000000000000000e+02 6.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -1.038995634089365572e+00 -1.435790785185108408e-02 -5.596762498791285623e+00
1.320000000000000000e+02 6.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.833979979828923801e-01 4.978913584601563636e-01 5.722287503530700370e+00
1.330000000000000000e+02 6.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -7.524154472913791025e-01 -5.460969554122933056e-01 -5.630977734515953514e+00
1.340000000000000000e+02 6.000000000000000000e+00 7.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 2.717686513192854592e-01 4.416050521803756568e-01 5.782033003409038585e+00
1.350000000000000000e+02 6.000000000000000000e+00 7.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -3.336824072965433596e-01 -5.806773164629011053e-01 -5.782238220655785632e+00
1.360000000000000000e+02 6.000000000000000000e+00 8.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -3.102842219375111510e-01 4.739756490442322834e-01 5.910898896775239386e+00
1.370000000000000000e+02 6.000000000000000000e+00 8.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 6.007483510873386917e-02 -4.560900101393742245e-01 -5.889139010245187045e+00
1.380000000000000000e+02 6.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -7.399794715919228993e-01 1.916174255338812804e-01 5.385723279780006756e+00
1.390000000000000000e+02 6.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 3.280533974693911059e-01 -1.970474206264550554e-01 -5.956237830435413549e+00
1.400000000000000000e+02 7.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -3.624596481150863525e-01 -4.194433587326563129e-01 6.536174418596483626e+00
1.410000000000000000e+02 7.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.283628262253842522e-01 1.019590983105529564e-01 -6.326105480033128003e+00
