0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.251066860277205706e-04 6.104949279688298702e-04 3.204149106750264764e-05
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.591996210161596537e-05 7.574461051262915134e-04 1.152220283984206617e-04
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.088423909503035247e-05 1.201768289320170879e-03 6.678237696178257465e-05
0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 5.217138459556736052e-05 1.227242290042340755e-03 1.132816832978278399e-04
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 -2.859063912183046341e-03 3.626156132668256760e-03 -1.085846603604556648e-11
0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 5.217139187152497470e-05 1.227242173627018929e-03 -1.132816905737854540e-04
0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 3.088422454311512411e-05 1.201768172904849052e-03 -6.678236240986734629e-05
0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 3.591996937757357955e-05 7.574461051262915134e-04 -1.152219701907597482e-04
0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 -1.251066569238901138e-04 6.104949279688298702e-04 -3.204149106750264764e-05
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -4.026359601994045079e-05 6.437397678382694721e-04 4.980866651749238372e-05
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.644046847104618791e-06 8.419373189099133015e-04 3.960304820793680847e-05
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.850033630849793553e-05 1.009674626402556896e-03 9.853729716269299388e-05
0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 -1.665254385443404317e-04 1.542186713777482510e-03 -8.079507097136229277e-06
0.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 -1.387703465297818184e-03 3.663328709080815315e-03 2.176302367484783673e-11
0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 -1.665254676481708884e-04 1.542186713777482510e-03 8.079507097136229277e-06
0.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 5.850034358445554972e-05 1.009674626402556896e-03 -9.853730443865060806e-05
0.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 -1.644006033529876731e-06 8.419373189099133015e-04 -3.960304820793680847e-05
0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 -4.026359965791925788e-05 6.437397096306085587e-04 -4.980866651749238372e-05
0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 -2.209300691902171820e-05 6.509846425615251064e-04 7.861935387154517230e-07
0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 -1.547351166664157063e-05 8.076067897491157055e-04 3.102378832409158349e-05
0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 -8.413348405156284571e-05 1.121474779210984707e-03 -2.759960079856682569e-05
0.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 -1.538693031761795282e-04 1.739667844958603382e-03 -7.618674135301262140e-05
0.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 -5.022838595323264599e-04 3.099367721006274223e-03 1.455205053679797800e-11
0.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 -1.538693613838404417e-04 1.739667961373925209e-03 7.618672680109739304e-05
0.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 -8.413348405156284571e-05 1.121474779210984707e-03 2.759958624665159732e-05
0.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 -1.547351166664157063e-05 8.076066733337938786e-04 -3.102377377217635512e-05
0.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 -2.209299964306410402e-05 6.509845843538641930e-04 -7.862153665882942732e-07
