   1    0.332785000000000    0.734015000000000    1.056834000000000  -1.2    +0.185851243898    +0.299175904388    +0.047741364760
   2    8.572558000000001    4.759789000000000    0.461387000000000  -1.2    -0.153872447703    -0.068960350533    +0.405354573166
   3    4.217153000000000    0.440437000000000    9.243774999999999  -1.2    +0.184563624687    -0.385566283967    -0.413788548446
   4    2.634460000000000    0.856223000000000    8.478237000000000  +2.4    -0.007843940289    +0.037307521703    +0.066098417524
   5    0.753992000000000    3.311629000000000    6.797382000000000  -1.2    +0.098147468837    -0.181929427751    -0.087694228669
   6    7.911909000000000    4.053685000000000   10.217492000000000  +2.4    +0.255166167539    -0.375221341920    -0.330728428861
   7    0.993856000000000    1.353997000000000    5.449365000000000  -1.2    +0.027913411224    -0.001755622535    +0.014514410529
   8    2.617863000000000    9.241519000000000    4.836962000000000  -1.2    +0.444995553945    -0.851208844077    +0.664071430495
   9    3.270609000000000    0.973353000000000    3.051120000000000  +2.4    -0.272160561269    +0.193160184366    -0.088537885489
  10    8.544445000000000    5.184179000000000    9.197810000000000  -1.2    +0.171827951935    -0.087702715905    +0.038217622124
  11    4.386853000000000    8.082765999999999    3.612163000000000  -1.2    +0.324971106328    +0.046814671206    +0.465962705227
  12    7.727695000000000    4.032527000000000    3.921257000000000  -1.2    -0.224211887966    +0.575594671870    +0.185619770675
  13    1.414956000000000    5.284070000000000    3.842840000000000  +2.4    -0.338254636021    +0.186841568203    -0.482429797893
  14    7.083740000000000    4.622308000000000    6.952336000000000  -1.2    -0.067428970954    -0.293275898691    -0.005203090095
  15    8.652673000000000    9.677211000000000    2.514684000000000  -1.2    -0.369209730981    +0.091487107652    +0.240583348284
  16    3.665486000000000    7.931538000000000    6.369936000000000  -1.2    +0.278428332832    +0.218348783930    +0.138101520703
  17   10.166528000000000   10.324667000000000   10.068737000000000  -1.2    -0.263562346351    -0.322310233370    +0.221324140336
  18    6.332624000000000    8.300468000000000    1.936953000000000  -1.2    +0.315638778914    -0.048332449716    +0.092183986796
  19    7.614191000000000    8.983561000000000    1.430005000000000  +2.4    +0.062035825576    +0.104930093951    -0.143929109077
  20    4.377397000000000    4.405809000000000    0.995823000000000  -1.2    -0.365921933517    -0.111345089650    +0.382568871007
  21    3.327963000000000    2.822595000000000    6.032966000000000  -1.2    -0.239217044748    +0.432189511594    +0.142116812960
  22    8.768507000000000    3.013623000000000    2.064423000000000  -1.2    -0.106006614229    +0.779596726848    -0.128330476389
  23    8.662508000000001    6.753302000000000    7.247559000000000  -1.2    -0.342743686462    -0.552428247498    +0.269205014105
