24.0048253299 23.9995126448 23.9951029692
22.0817229987 23.0826320348 21.879336836
25.2194923979 21.2620952998 23.8673164661
26.0491338426 26.0386807607 23.2006363646
25.3839493357 25.7561704817 21.9991340253
21.0680133873 23.8486471945 23.3725888243
24.7966385185 23.0468478805 21.2669326665
26.4902184036 22.4078663046 24.5055556563
21.0752940946 24.6740876758 24.0147680121
24.1697645706 23.0422025514 26.835532909
21.9403507587 26.1654058246 23.7285680443
21.3487244217 23.8281432841 25.3939477366
26.0540579155 22.3528604764 25.4339550005
22.5029235453 25.7418060039 22.0668759631
23.1250552896 21.7132750451 25.7328984395
22.6802847687 24.8962500288 21.4561791137
24.2210222944 21.0116292782 23.8403197944
22.6490567444 21.4975819003 23.0376629655
25.4718754872 26.6071853663 23.8323191757
26.0371416202 23.2829014156 26.0783643518
24.1334100845 25.0913732382 26.7883209339
21.7631933451 22.1321700111 23.2776029844
26.2506758354 22.6249907 22.569683426
25.3933446512 22.5063389082 26.1941008407
23.7074337204 23.9562532762 26.9830000932
21.4789558565 22.976261693 22.7300904772
21.9412231896 23.3404421574 26.0793297692
26.66445782 25.2555750865 23.4375752154
23.1786028168 21.1159800112 23.8753345478
21.2820791445 24.7664230854 25.0139496954
25.1801856582 21.7332504518 25.5686341941
22.8399039695 23.5121036553 21.273349386
22.2579653988 22.1900590376 22.3548960249
23.7607278532 26.9861974567 24.1441818142
25.6813858456 24.2102580458 26.4718890482
22.1994864128 26.2858520174 24.7291746911
21.6090062919 22.2318093338 24.4064405943
25.1505816674 23.3501305389 26.6902236908
22.4601154304 25.3037540184 26.2182668719
23.4699591255 22.3694766752 26.4601138758
23.7154785015 26.452523429 25.7007713253
25.6970395423 22.9297702465 21.7679362607
21.8037563897 25.687314245 22.8424112537
25.0091164463 22.1717830075 21.8436587449
24.2744288847 26.5806080342 22.4940378384
24.4571589653 22.1628996047 26.3249798737
21.8523031698 25.5546936416 25.4027939371
26.4469939272 24.1503648066 25.7240932509
24.1521649058 21.4814295537 25.6213469259
26.2478762134 25.9741508532 24.1956982279
25.5844378218 21.823193112 22.674869867
23.81323236 23.3034193088 21.0851319029
22.7065462343 26.1390694789 25.6564558027
22.9542924877 22.5415673706 21.5922086997
26.6183253734 22.6197308882 23.5150279975
26.9726371837 24.3200422447 23.7722889313
22.5103513331 22.4906762625 26.1211567477
26.8836105452 24.1510753249 24.8050479651
24.001075465 22.3639603544 21.4823134776
24.2031300649 25.0384053484 21.1906403751
26.0080912122 25.0438696697 25.9645934584
22.9699579089 23.2482608444 26.7137803659
24.4550396623 25.9215986522 26.2548613848
23.5000784603 26.83373999 23.1505423391
24.7110878962 24.2491368906 26.9008168057
24.7015371907 26.5307050354 25.4455978193
22.4262015032 24.1217887658 26.5495697244
22.1455552892 22.0208074866 25.2831436696
22.1131113134 24.0811205526 21.6652462909
24.7727618722 21.2100395093 24.785313478
23.7528914524 21.1067509796 24.7546428344
25.5688037924 26.3991443967 24.8772572443
26.9184986374 23.3364975677 24.1805569338
25.2313354584 26.4511939177 22.7860038746
26.0289664674 21.8185913393 23.6489702234
21.8391671772 24.9362875046 22.1373835822
22.2474147891 21.5632587158 23.9803742284
25.4296650642 25.8991631135 25.8254455043
26.7495047448 25.1016726348 24.4619489255
26.827332095 23.5239756734 23.1193804532
22.7742046022 26.7369585568 23.9181952234
25.4716402277 23.861228129 21.3877785698
24.715725519 26.8712573277 24.4840728896
26.3611666591 23.6069543115 22.1910082801
23.159273776 24.7954234192 26.7654831144
24.2086469289 21.627726311 22.172134544
26.2201456364 25.6382268244 25.1710325936
22.784873386 21.3813592665 24.8185764204
21.2174042379 22.9026587668 23.7447053762
22.5605728324 26.4047403096 22.9267984883
23.1283004174 26.7235297883 24.9036355517
23.6722497575 21.2030553143 22.9605810343
21.4455997538 23.9724987232 22.4217743011
21.474136431 25.5682432867 24.4055210088
24.5187183395 24.0650119015 21.0436556775
21.5212489735 22.8421286001 25.2323953144
26.629915693 23.2118723324 25.2036578236
21.2830404266 24.8175808865 23.018988435
25.1402890338 25.144012128 26.5243908005
21.7717876499 24.6093831694 25.9132047738
25.7529262499 21.6632587166 24.6791566266
24.5337986065 26.8993116221 23.4471817086
26.2057155577 25.3511697432 22.4809435391
25.2039929333 24.8952130004 21.4005976121
23.1930402605 21.743670319 22.1908080885
24.7386641588 21.2809702535 22.9664159355
23.4137773547 25.6024436973 21.5300681816
23.4060943858 25.7334272588 26.3726901583
26.68160289 24.4671042295 22.7399716178
23.3278785562 26.3359484329 22.2395543279
24.3961667601 25.9104971846 21.7195585049
23.4703746762 24.3148423448 21.0611873975
26.0562644391 24.5454705952 21.8840131983
21.0441274121 23.688791211 24.4172042054
31.6146737208 36.3547300674 8.53299779934
4.78614223921 2.34951586333 24.4400955199
30.5427042921 31.5390931226 12.5808906416
1.88616039749 15.6312120125 45.3380059177
4.9751812565 19.685400608 21.4774100261
39.9146822153 24.0019056576 44.7482092454
46.6980157062 11.274596157 38.6816404706
30.9968922673 4.97765344146 18.943059982
13.0024953882 11.7206280606 1.31128075863
45.9498698489 34.7884156995 6.56426041623
10.1672365845 30.2920373107 32.1394713003
29.6726202536 3.93409448014 28.4452399448
39.6934987538 33.8483559256 2.36729904642
18.7824696292 8.06027249537 6.67809584668
42.9695735389 1.81077565863 47.9014179032
35.7857831347 7.60249750717 5.19226576945
26.7327709201 29.9051239384 17.1585645193
33.6969211782 28.8904449996 33.701501133
46.8229914328 16.0259645174 27.6389539529
46.9207268607 45.1217863 28.5246926311
45.0507164812 20.2296462836 2.43719304121
1.7103422162 17.8486720154 38.4251410125
2.23291038998 14.3978433652 31.6361744258
37.4103215868 11.0331118578 37.2994299242
0.192202823195 11.1798800276 40.796533886
8.75598250862 12.7373796316 4.16753143038
6.74317006551 30.6217829706 10.021237076
26.7887468766 43.7868364706 19.4374242226
17.8664929319 1.95554128304 28.3853546452
16.6119590033 5.45879611546 34.5628947135
29.0714754071 10.8466076194 37.4456386516
6.5970917374 28.3267093353 28.6804957848
29.242988196 40.4261460805 10.0331638538
12.131946523 33.0341606521 7.76614593135
22.2750166796 45.7236671123 31.5009368639
17.5848480349 2.94097238045 35.9467868348
2.07061757418 37.1235593266 17.0662219181
25.7565008958 8.60159198698 32.7370817813
16.9886735897 34.9185653297 23.9836073162
0.74804227505 24.6417770837 36.7451946181
33.5406550862 46.0569724162 29.5593313226
