{variable {box_l 10.000000 10.000000 10.000000} }
{particles {id pos q f}
{ 0 0 0 4.5 1.0 0.279734265753 -0.138253303341 5.20098587329 }
{ 1 0 0 5.5 -1.0 0.29463161299 -0.277309052942 -4.90716129032 }
{ 2 0 1 4.5 1.0 0.393361742549 -0.00492178186747 5.40297203146 }
{ 3 0 1 5.5 -1.0 -0.148703501885 -0.0907885917006 -5.22881621862 }
{ 4 0 2 4.5 1.0 0.342160640047 -0.0366008425158 5.39648851213 }
{ 5 0 2 5.5 -1.0 -0.277982407515 -0.0767479686451 -5.34861518879 }
{ 6 0 3 4.5 1.0 0.125627588762 -0.0929786881932 5.47448980994 }
{ 7 0 3 5.5 -1.0 -0.407102011016 -0.0434155234809 -5.56673662396 }
{ 8 0 4 4.5 1.0 -0.134600974051 0.0145589326009 5.42408033877 }
{ 9 0 4 5.5 -1.0 -0.362815526447 0.111267579719 -5.59990139575 }
{ 10 0 5 4.5 1.0 -0.351823271539 0.210028922627 5.29880007643 }
{ 11 0 5 5.5 -1.0 -0.117913693437 -0.407518311334 -5.66202477413 }
{ 12 0 6 4.5 1.0 -0.396631573924 0.231577053862 5.17711780767 }
{ 13 0 6 5.5 -1.0 0.184203918999 0.184789425636 -6.82577895587 }
{ 14 0 7 4.5 1.0 -0.270874432784 0.037695930096 4.9838936756 }
{ 15 0 7 5.5 -1.0 0.115753916671 0.298061326891 -5.24492969149 }
{ 16 0 8 4.5 1.0 -0.0833029194301 -0.0812690614979 4.93081230193 }
{ 17 0 8 5.5 -1.0 0.147792240193 0.170724463475 -5.00069117333 }
{ 18 0 9 4.5 1.0 0.081943212542 -0.139807602063 4.95713448098 }
{ 19 0 9 5.5 -1.0 0.597660991623 0.279176236535 -4.59985743759 }
{ 20 1 0 4.5 1.0 0.553366803229 0.0284390837585 4.77109639212 }
{ 21 1 0 5.5 -1.0 -0.509435538881 -0.42708866185 -4.58847129506 }
{ 22 1 1 4.5 1.0 0.550629509384 -0.00224698961806 4.96284062736 }
{ 23 1 1 5.5 -1.0 -0.239769488924 -0.144760827278 -5.03721697872 }
{ 24 1 2 4.5 1.0 0.703010170904 -0.140605082629 4.91424602995 }
{ 25 1 2 5.5 -1.0 -0.135167435075 -0.110250576582 -5.28904552106 }
{ 26 1 3 4.5 1.0 -0.195242902719 -0.711122626298 5.56018256651 }
{ 27 1 3 5.5 -1.0 -0.0639859581685 -0.222260426608 -6.25005839113 }
{ 28 1 4 4.5 1.0 -0.599475080691 -0.246065600275 5.75405474753 }
{ 29 1 4 5.5 -1.0 0.215444765307 0.677058398406 -6.53441699943 }
{ 30 1 5 4.5 1.0 -0.895986082781 0.0143534749764 5.87093438767 }
{ 31 1 5 5.5 -1.0 0.71479956735 0.137182769182 -5.70678117336 }
{ 32 1 6 4.5 1.0 -0.672366530429 0.474140131789 5.43385187679 }
{ 33 1 6 5.5 -1.0 0.877012395177 -0.0730710135768 -5.50718340254 }
{ 34 1 7 4.5 1.0 -0.306132705157 0.304814231002 5.06115705884 }
{ 35 1 7 5.5 -1.0 0.412747954158 -0.0415822168587 -5.14728602704 }
{ 36 1 8 4.5 1.0 0.0151528391274 0.170576537965 4.90374694778 }
{ 37 1 8 5.5 -1.0 0.00486856258829 0.0436471246213 -4.91798002725 }
{ 38 1 9 4.5 1.0 0.330565520475 0.105209644721 4.76221413549 }
{ 39 1 9 5.5 -1.0 -0.598880184413 0.222713114731 -4.28830677512 }
{ 40 2 0 4.5 1.0 0.394406211023 0.0184634809324 4.45173505648 }
{ 41 2 0 5.5 -1.0 -0.547944746227 -0.0174933186948 -4.89918358461 }
{ 42 2 1 4.5 1.0 0.178973750559 -0.103928275469 4.59681731025 }
{ 43 2 1 5.5 -1.0 -0.128037931387 0.14471407786 -4.92348514238 }
{ 44 2 2 4.5 1.0 -0.470742587533 0.12915491385 3.40573868224 }
{ 45 2 2 5.5 -1.0 0.329299971799 0.201622058355 -5.0763898791 }
{ 46 2 3 4.5 1.0 -0.306930122197 -2.2667266334 6.89981542912 }
{ 47 2 3 5.5 -1.0 0.981637636751 0.375462916277 -5.98936448002 }
{ 48 2 4 4.5 1.0 -0.481944721517 -0.092843667477 5.79644437377 }
{ 49 2 4 5.5 -1.0 1.51013309368 0.788227600335 -5.82999986725 }
{ 50 2 5 4.5 1.0 -0.294943466888 -0.0250306632817 5.91877278199 }
{ 51 2 5 5.5 -1.0 1.26355886107 0.140370224188 -5.2084371616 }
{ 52 2 6 4.5 1.0 -0.348422062579 0.73040713825 5.31844431042 }
{ 53 2 6 5.5 -1.0 0.903963235381 -0.396796235967 -5.01623474679 }
{ 54 2 7 4.5 1.0 -0.199911827467 0.617665677258 4.96199755094 }
{ 55 2 7 5.5 -1.0 0.41763330746 -0.52744264394 -4.93804711964 }
{ 56 2 8 4.5 1.0 0.108666879138 0.501462003109 4.86936413435 }
{ 57 2 8 5.5 -1.0 -0.110303590643 -0.454710973415 -4.92868439054 }
{ 58 2 9 4.5 1.0 0.376622446258 0.374027235608 4.71560707517 }
{ 59 2 9 5.5 -1.0 -0.588450536324 -0.257758574931 -4.90336064643 }
{ 60 3 0 4.5 1.0 0.23755059455 -0.254171304088 4.74252836275 }
{ 61 3 0 5.5 -1.0 -0.667043314418 0.558906437811 -5.42225360212 }
{ 62 3 1 4.5 1.0 -0.184575792252 -0.493547632383 4.79930216184 }
{ 63 3 1 5.5 -1.0 0.0304552935354 0.648439987619 -4.96542953616 }
{ 64 3 2 4.5 1.0 -0.562799747189 -0.744096467161 4.61015394865 }
{ 65 3 2 5.5 -1.0 0.5178032651 0.816584000899 -4.82622685685 }
{ 66 3 3 4.5 1.0 -0.239006391058 -1.06827776711 4.83710215332 }
{ 67 3 3 5.5 -1.0 1.29146473124 1.28679091547 -4.47619157195 }
{ 68 3 4 4.5 1.0 -0.281199749566 -0.438909847568 4.72849613999 }
{ 69 3 4 5.5 -1.0 2.0323069262 0.78356442255 -3.34796477096 }
{ 70 3 5 4.5 1.0 -0.292649680157 0.156674451012 4.66530680391 }
{ 71 3 5 5.5 -1.0 1.62470161372 -0.288261056472 -3.73726876825 }
{ 72 3 6 4.5 1.0 -0.224094685338 0.7123210739 4.69168094574 }
{ 73 3 6 5.5 -1.0 0.989359592679 -0.986764422934 -4.20240638501 }
{ 74 3 7 4.5 1.0 -0.0815925110339 0.852299555457 4.74786688631 }
{ 75 3 7 5.5 -1.0 0.374038975091 -1.06389892046 -4.63558687885 }
{ 76 3 8 4.5 1.0 0.159740309222 0.797414216084 4.80847427505 }
{ 77 3 8 5.5 -1.0 -0.131574517638 -1.02025445382 -5.0106584537 }
{ 78 3 9 4.5 1.0 0.393516994432 0.476818583199 4.79573949438 }
{ 79 3 9 5.5 -1.0 -0.875353300149 -0.730083454655 -5.57596841471 }
{ 80 4 0 4.5 1.0 0.17131803259 -0.669970970867 4.27665597109 }
{ 81 4 0 5.5 -1.0 0.583097272639 1.03065145701 -5.70801380776 }
{ 82 4 1 4.5 1.0 -0.151603060722 -0.852835261372 4.87471122028 }
{ 83 4 1 5.5 -1.0 0.22267945278 0.874139136767 -4.96784449072 }
{ 84 4 2 4.5 1.0 -0.254400445454 -0.790279948784 4.83315415191 }
{ 85 4 2 5.5 -1.0 0.121070239565 1.03023256021 -4.75839016812 }
{ 86 4 3 4.5 1.0 -0.118622155654 -0.838630467112 4.61909811287 }
{ 87 4 3 5.5 -1.0 -0.188503446472 1.46754094235 -4.04066248656 }
{ 88 4 4 4.5 1.0 -0.00192276514767 -0.494033418706 4.32323974022 }
{ 89 4 4 5.5 -1.0 -0.524106798599 1.08814876057 -2.81004980874 }
{ 90 4 5 4.5 1.0 -0.00451407061296 0.193291791279 4.15640395979 }
{ 91 4 5 5.5 -1.0 0.287879553536 -0.0748755144132 -1.82747414173 }
{ 92 4 6 4.5 1.0 0.0172454928982 0.797146538156 4.3105886357 }
{ 93 4 6 5.5 -1.0 0.218085213169 -1.60849429291 -3.32083052864 }
{ 94 4 7 4.5 1.0 0.0443507958115 0.980903828638 4.51582103925 }
{ 95 4 7 5.5 -1.0 0.152479666921 -1.367521422 -4.33331134144 }
{ 96 4 8 4.5 1.0 0.0861388290907 0.995409381625 4.59008601613 }
{ 97 4 8 5.5 -1.0 0.213706295991 -1.26430728246 -4.90406622715 }
{ 98 4 9 4.5 1.0 0.228941699137 0.672915186837 4.29268666695 }
{ 99 4 9 5.5 -1.0 0.760552575381 -1.18349496567 -6.08158945008 }
{ 100 5 0 4.5 1.0 -0.652579528147 -0.722905123886 4.10875924677 }
{ 101 5 0 5.5 -1.0 0.642144564935 0.337769842104 -4.81823524438 }
{ 102 5 1 4.5 1.0 -0.377829611725 -0.81621977697 4.8619088405 }
{ 103 5 1 5.5 -1.0 0.280373693626 0.580511033511 -4.92310016445 }
